"country" "year" "age" "sex" "mx" "death" "exp"
"United States of America" 1980 5 "Female" 0.000310469863920473 0.477 1536.381
"United States of America" 1980 6 "Male" 0.000370074052254706 0.593 1602.382
"United States of America" 1980 6 "Female" 0.000280283890340398 0.429 1530.591
"United States of America" 1980 7 "Male" 0.000359248080826505 0.583 1622.834
"United States of America" 1980 7 "Female" 0.000239734590608075 0.372 1551.716
"United States of America" 1980 8 "Male" 0.000349394672281704 0.603 1725.842
"United States of America" 1980 8 "Female" 0.000229812014984471 0.379 1649.174
"United States of America" 1980 9 "Male" 0.000319422224748726 0.59 1847.085
"United States of America" 1980 9 "Female" 0.000229409894153455 0.404 1761.04
"United States of America" 1980 10 "Male" 0.000299332370373202 0.556 1857.467
"United States of America" 1980 10 "Female" 0.000199771222447513 0.354 1772.027
"United States of America" 1980 11 "Male" 0.000309116442169466 0.558 1805.145
"United States of America" 1980 11 "Female" 0.000199328771949343 0.344 1725.792
"United States of America" 1980 12 "Male" 0.000349025590578532 0.628 1799.295
"United States of America" 1980 12 "Female" 0.000229753815305781 0.396 1723.584
"United States of America" 1980 13 "Male" 0.000399308371858091 0.736 1843.187
"United States of America" 1980 13 "Female" 0.000229744909767263 0.407 1771.53
"United States of America" 1980 14 "Male" 0.000549059852212258 1.054 1919.645
"United States of America" 1980 14 "Female" 0.000279340647799624 0.516 1847.207
"United States of America" 1980 15 "Male" 0.000728473580971519 1.474 2023.409
"United States of America" 1980 15 "Female" 0.000379191215881758 0.74 1951.522
"United States of America" 1980 16 "Male" 0.00114810780808352 2.416 2104.332
"United States of America" 1980 16 "Female" 0.000489202118235329 0.994 2031.88
"United States of America" 1980 17 "Male" 0.0014273946970096 3.062 2145.167
"United States of America" 1980 17 "Female" 0.000548774964683753 1.139 2075.532
"United States of America" 1980 18 "Male" 0.00183684563798147 4.031 2194.523
"United States of America" 1980 18 "Female" 0.000628467660668767 1.339 2130.579
"United States of America" 1980 19 "Male" 0.00189663496908912 4.215 2222.357
"United States of America" 1980 19 "Female" 0.00059850438656538 1.294 2162.056
"United States of America" 1980 20 "Male" 0.00199627308331446 4.434 2221.139
"United States of America" 1980 20 "Female" 0.000608651158838557 1.318 2165.444
"United States of America" 1980 21 "Male" 0.00205537414444036 4.554 2215.655
"United States of America" 1980 21 "Female" 0.000628579955691771 1.369 2177.925
"United States of America" 1980 22 "Male" 0.00205476459633774 4.515 2197.332
"United States of America" 1980 22 "Female" 0.000588680553231347 1.284 2181.149
"United States of America" 1980 23 "Male" 0.0020436797166641 4.412 2158.851
"United States of America" 1980 23 "Female" 0.000608492226384943 1.319 2167.653
"United States of America" 1980 24 "Male" 0.00197328633549925 4.183 2119.814
"United States of America" 1980 24 "Female" 0.00064827516980627 1.395 2151.864
"United States of America" 1980 25 "Male" 0.00198303278832334 4.182 2108.891
"United States of America" 1980 25 "Female" 0.000648530437569519 1.376 2121.72
"United States of America" 1980 26 "Male" 0.00195282517209934 4.058 2078.015
"United States of America" 1980 26 "Female" 0.000658581075518741 1.368 2077.193
"United States of America" 1980 27 "Male" 0.00196276649331791 3.955 2015.013
"United States of America" 1980 27 "Female" 0.000668379677117411 1.356 2028.787
"United States of America" 1980 28 "Male" 0.00194270602888484 3.798 1955.005
"United States of America" 1980 28 "Female" 0.000738268008031138 1.455 1970.829
"United States of America" 1980 29 "Male" 0.00186299716502717 3.544 1902.311
"United States of America" 1980 29 "Female" 0.000678878478143348 1.301 1916.396
"United States of America" 1980 30 "Male" 0.00187314059328208 3.512 1874.926
"United States of America" 1980 30 "Female" 0.00075861360185712 1.432 1887.654
"United States of America" 1980 31 "Male" 0.00188443085370071 3.52 1867.938
"United States of America" 1980 31 "Female" 0.000788555589186434 1.485 1883.19
"United States of America" 1980 32 "Male" 0.00196510507588549 3.708 1886.922
"United States of America" 1980 32 "Female" 0.000819006419495404 1.557 1901.084
"United States of America" 1980 33 "Male" 0.00193600746954152 3.583 1850.716
"United States of America" 1980 33 "Female" 0.000869032263966263 1.615 1858.389
"United States of America" 1980 34 "Male" 0.00202593686632351 3.325 1641.216
"United States of America" 1980 34 "Female" 0.000958806410029176 1.585 1653.097
"United States of America" 1980 35 "Male" 0.00213616047565262 3.217 1505.973
"United States of America" 1980 35 "Female" 0.00103911006700674 1.572 1512.833
"United States of America" 1980 36 "Male" 0.00231627779909166 3.544 1530.041
"United States of America" 1980 36 "Female" 0.00113914607582697 1.753 1538.872
"United States of America" 1980 37 "Male" 0.00240682248476462 3.637 1511.121
"United States of America" 1980 37 "Female" 0.0011692906260132 1.796 1535.974
"United States of America" 1980 38 "Male" 0.00259634726216038 3.636 1400.429
"United States of America" 1980 38 "Female" 0.0013790424395455 1.988 1441.58
"United States of America" 1980 39 "Male" 0.00278593144351933 3.506 1258.466
"United States of America" 1980 39 "Female" 0.00148906866069339 1.985 1333.048
"United States of America" 1980 40 "Male" 0.00305565617240014 3.619 1184.361
"United States of America" 1980 40 "Female" 0.00165901079528635 2.124 1280.281
"United States of America" 1980 41 "Male" 0.00333552827887248 3.946 1183.021
"United States of America" 1980 41 "Female" 0.00180863416467466 2.257 1247.903
"United States of America" 1980 42 "Male" 0.00360602436024866 4.281 1187.18
"United States of America" 1980 42 "Female" 0.00196833201781633 2.389 1213.718
"United States of America" 1980 43 "Male" 0.00389585315736489 4.52 1160.208
"United States of America" 1980 43 "Female" 0.00215846346439717 2.557 1184.639
"United States of America" 1980 44 "Male" 0.00426600168004021 4.855 1138.068
"United States of America" 1980 44 "Female" 0.0024380546765127 2.876 1179.629
"United States of America" 1980 45 "Male" 0.00493540813463239 5.558 1126.148
"United States of America" 1980 45 "Female" 0.00272827577550624 3.217 1179.133
"United States of America" 1980 46 "Male" 0.00501431236301736 5.532 1103.242
"United States of America" 1980 46 "Female" 0.00287758082489497 3.326 1155.832
"United States of America" 1980 47 "Male" 0.00575281449252317 6.295 1094.247
"United States of America" 1980 47 "Female" 0.0031669909848525 3.644 1150.619
"United States of America" 1980 48 "Male" 0.0066114219044485 7.293 1103.091
"United States of America" 1980 48 "Female" 0.00359567117770838 4.207 1170.018
"United States of America" 1980 49 "Male" 0.00683028272869751 7.679 1124.258
"United States of America" 1980 49 "Female" 0.00368534831642564 4.371 1186.048
"United States of America" 1980 50 "Male" 0.00781972596296446 8.911 1139.554
"United States of America" 1980 50 "Female" 0.00420493702198593 5.035 1197.402
"United States of America" 1980 51 "Male" 0.00851797649615377 9.627 1130.198
"United States of America" 1980 51 "Female" 0.00458477091926318 5.52 1203.986
"United States of America" 1980 52 "Male" 0.00942743112398167 10.717 1136.789
"United States of America" 1980 52 "Female" 0.00491530266541491 6.021 1224.95
"United States of America" 1980 53 "Male" 0.0101956383800608 11.521 1129.993
"United States of America" 1980 53 "Female" 0.00542487117249257 6.687 1232.656
"United States of America" 1980 54 "Male" 0.011203960569645 12.524 1117.819
"United States of America" 1980 54 "Female" 0.00582456575422651 7.234 1241.981
"United States of America" 1980 55 "Male" 0.0124221948422237 13.994 1126.532
"United States of America" 1980 55 "Female" 0.0064633980574035 8.131 1258.007
"United States of America" 1980 56 "Male" 0.0134103643022273 14.995 1118.165
"United States of America" 1980 56 "Female" 0.00688334255114283 8.6 1249.393
"United States of America" 1980 57 "Male" 0.0141388128185132 15.592 1102.78
"United States of America" 1980 57 "Female" 0.00733284989589462 9.111 1242.491
"United States of America" 1980 58 "Male" 0.0162464857526795 17.712 1090.205
"United States of America" 1980 58 "Female" 0.00817093320658202 10.108 1237.068
"United States of America" 1980 59 "Male" 0.0170648880269122 18.196 1066.283
"United States of America" 1980 59 "Female" 0.00867922618667388 10.462 1205.407
"United States of America" 1980 60 "Male" 0.0189712933738649 19.565 1031.295
"United States of America" 1980 60 "Female" 0.00985776518493267 11.509 1167.506
"United States of America" 1980 61 "Male" 0.0197795544219363 19.666 994.259
"United States of America" 1980 61 "Female" 0.0102060255661858 11.679 1144.324
"United States of America" 1980 62 "Male" 0.0227957849104846 21.665 950.395
"United States of America" 1980 62 "Female" 0.0117934845118818 13.022 1104.169
"United States of America" 1980 63 "Male" 0.0238504559727234 21.587 905.098
"United States of America" 1980 63 "Female" 0.0121329769739951 12.838 1058.108
"United States of America" 1980 64 "Male" 0.0261025905889417 22.692 869.339
"United States of America" 1980 64 "Female" 0.0131519536345738 13.661 1038.705
"United States of America" 1980 65 "Male" 0.028970189221302 24.504 845.835
"United States of America" 1980 65 "Female" 0.0147701773258502 15.172 1027.205
"United States of America" 1980 66 "Male" 0.0314599810264401 25.601 813.764
"United States of America" 1980 66 "Female" 0.0159001001288519 15.832 995.717
"United States of America" 1980 67 "Male" 0.0340673775004636 26.273 771.207
"United States of America" 1980 67 "Female" 0.0171293237536426 16.541 965.654
"United States of America" 1980 68 "Male" 0.0362748727251368 26.556 732.077
"United States of America" 1980 68 "Female" 0.018208347757442 16.884 927.267
"United States of America" 1980 69 "Male" 0.0392983203067691 27.322 695.246
"United States of America" 1980 69 "Female" 0.0197990673148076 17.632 890.547
"United States of America" 1980 70 "Male" 0.0443015591368345 29.062 656.004
"United States of America" 1980 70 "Female" 0.022722252100646 19.646 864.615
"United States of America" 1980 71 "Male" 0.0456340235213463 27.957 612.635
"United States of America" 1980 71 "Female" 0.0234303175490942 19.522 833.194
"United States of America" 1980 72 "Male" 0.051942205152014 29.536 568.632
"United States of America" 1980 72 "Female" 0.0272110627436583 21.791 800.814
"United States of America" 1980 73 "Male" 0.0553872053872054 28.952 522.72
"United States of America" 1980 73 "Female" 0.0293495350791837 22.139 754.322
"United States of America" 1980 74 "Male" 0.0586136006175719 28.397 484.478
"United States of America" 1980 74 "Female" 0.0315458698899752 22.447 711.567
"United States of America" 1980 75 "Male" 0.0645802819172523 28.836 446.514
"United States of America" 1980 75 "Female" 0.0357466466630026 24.065 673.21
"United States of America" 1980 76 "Male" 0.0703329545397658 28.099 399.514
"United States of America" 1980 76 "Female" 0.0384160416386923 24.032 625.572
"United States of America" 1980 77 "Male" 0.0764772844872193 27.343 357.531
"United States of America" 1980 77 "Female" 0.0427262447715642 24.863 581.914
"United States of America" 1980 78 "Male" 0.0774076706316551 24.833 320.808
"United States of America" 1980 78 "Female" 0.043431602479574 23.352 537.673
"United States of America" 1980 79 "Male" 0.0867093909135632 26.086 300.844
"United States of America" 1980 79 "Female" 0.0532836094167076 27.647 518.865
"United States of America" 1980 80 "Male" 0.0986765925271129 27.014 273.763
"United States of America" 1980 80 "Female" 0.0607185929543931 29.251 481.747
"United States of America" 1980 81 "Male" 0.104233089924235 24.323 233.352
"United States of America" 1980 81 "Female" 0.0650729816885737 27.605 424.216
"United States of America" 1980 82 "Male" 0.115033441982397 23.081 200.646
"United States of America" 1980 82 "Female" 0.072746053593591 27.959 384.337
"United States of America" 1980 83 "Male" 0.12466740291026 21.787 174.761
"United States of America" 1980 83 "Female" 0.0807192766491184 27.737 343.623
"United States of America" 1980 84 "Male" 0.136930450994433 21.226 155.013
"United States of America" 1980 84 "Female" 0.0897946802056391 28.121 313.17
"United States of America" 1980 85 "Male" 0.146762750269306 19.755 134.605
"United States of America" 1980 85 "Female" 0.0991104740700168 27.866 281.161
"United States of America" 1980 86 "Male" 0.160985266953609 18.215 113.147
"United States of America" 1980 86 "Female" 0.111239670102074 27.016 242.863
"United States of America" 1980 87 "Male" 0.174547465594623 16.412 94.026
"United States of America" 1980 87 "Female" 0.122213280449132 25.513 208.758
"United States of America" 1980 88 "Male" 0.185931806350859 14.287 76.84
"United States of America" 1980 88 "Female" 0.131515564124421 22.988 174.793
"United States of America" 1980 89 "Male" 0.196648802221218 12.182 61.948
"United States of America" 1980 89 "Female" 0.146685296019019 21.102 143.859
"United States of America" 1980 90 "Male" 0.21510000405696 10.604 49.298
"United States of America" 1980 90 "Female" 0.16763328789508 19.799 118.109
"United States of America" 1980 91 "Male" 0.234592753174357 9.09 38.748
"United States of America" 1980 91 "Female" 0.178739337589533 16.994 95.077
"United States of America" 1980 92 "Male" 0.248882167280379 7.57 30.416
"United States of America" 1980 92 "Female" 0.195964731114465 14.802 75.534
"United States of America" 1980 93 "Male" 0.270129981553773 6.297 23.311
"United States of America" 1980 93 "Female" 0.212965489019233 12.49 58.648
"United States of America" 1980 94 "Male" 0.293757159221077 5.129 17.46
"United States of America" 1980 94 "Female" 0.235541743806753 10.687 45.372
"United States of America" 1980 95 "Male" 0.308148148148148 3.952 12.825
"United States of America" 1980 95 "Female" 0.253758146270818 8.761 34.525
"United States of America" 1980 96 "Male" 0.329071038251366 3.011 9.15
"United States of America" 1980 96 "Female" 0.275147692798978 6.893 25.052
"United States of America" 1980 97 "Male" 0.351515151515152 2.262 6.435
"United States of America" 1980 97 "Female" 0.297874707911428 5.354 17.974
"United States of America" 1980 98 "Male" 0.375282422051514 1.661 4.426
"United States of America" 1980 98 "Female" 0.322142967902 4.155 12.898
"United States of America" 1980 99 "Male" 0.400624349635796 1.155 2.883
"United States of America" 1980 99 "Female" 0.347588818353937 3.121 8.979
"United States of America" 1980 100 "Male" 0.45781349122436 2.165 4.729
"United States of America" 1980 100 "Female" 0.415869918699187 6.394 15.375
"United States of America" 1981 0 "Male" 0.0132492090357777 25.214 1903.057
"United States of America" 1981 0 "Female" 0.0107003842761714 19.4 1813.019
"United States of America" 1981 1 "Male" 0.00100605255947785 1.858 1846.822
"United States of America" 1981 1 "Female" 0.000854562239576836 1.507 1763.476
"United States of America" 1981 2 "Male" 0.000712046324166559 1.263 1773.761
"United States of America" 1981 2 "Female" 0.000551613957544014 0.935 1695.026
"United States of America" 1981 3 "Male" 0.00052129925421698 0.898 1722.619
"United States of America" 1981 3 "Female" 0.000400965719861047 0.66 1646.026
"United States of America" 1981 4 "Male" 0.000470629708545317 0.785 1667.978
"United States of America" 1981 4 "Female" 0.000300463994188939 0.479 1594.201
"United States of America" 1981 5 "Male" 0.000380649865256137 0.615 1615.658
"United States of America" 1981 5 "Female" 0.00028054852744419 0.433 1543.405
"United States of America" 1981 6 "Male" 0.000369931242527544 0.595 1608.407
"United States of America" 1981 6 "Female" 0.000259991763669442 0.399 1534.664
"United States of America" 1981 7 "Male" 0.000329628902659775 0.529 1604.835
"United States of America" 1981 7 "Female" 0.000229866742592348 0.352 1531.322
"United States of America" 1981 8 "Male" 0.000339698951786092 0.553 1627.912
"United States of America" 1981 8 "Female" 0.000229649189955903 0.357 1554.545
"United States of America" 1981 9 "Male" 0.000289625298712148 0.502 1733.274
"United States of America" 1981 9 "Female" 0.000179558720840601 0.297 1654.055
"United States of America" 1981 10 "Male" 0.00028933859997834 0.537 1855.957
"United States of America" 1981 10 "Female" 0.00016975104312016 0.3 1767.294
"United States of America" 1981 11 "Male" 0.000309014217867341 0.577 1867.228
"United States of America" 1981 11 "Female" 0.000189387021088273 0.337 1779.425
"United States of America" 1981 12 "Male" 0.000348664279812724 0.633 1815.5
"United States of America" 1981 12 "Female" 0.000229535709239389 0.398 1733.935
"United States of America" 1981 13 "Male" 0.000418192304377706 0.757 1810.172
"United States of America" 1981 13 "Female" 0.000229183949272413 0.397 1732.233
"United States of America" 1981 14 "Male" 0.000477786693586657 0.886 1854.384
"United States of America" 1981 14 "Female" 0.000279128019791693 0.497 1780.545
"United States of America" 1981 15 "Male" 0.000657242224057966 1.269 1930.795
"United States of America" 1981 15 "Female" 0.00032909282949275 0.611 1856.619
"United States of America" 1981 16 "Male" 0.000985639163647071 2.005 2034.213
"United States of America" 1981 16 "Female" 0.000438470594173542 0.86 1961.363
"United States of America" 1981 17 "Male" 0.00129446195407474 2.737 2114.392
"United States of America" 1981 17 "Female" 0.0005284198288194 1.079 2041.937
"United States of America" 1981 18 "Male" 0.00169269527957552 3.647 2154.552
"United States of America" 1981 18 "Female" 0.000568129243889494 1.185 2085.793
"United States of America" 1981 19 "Male" 0.00170341049742037 3.753 2203.227
"United States of America" 1981 19 "Female" 0.000588162471123278 1.259 2140.565
"United States of America" 1981 20 "Male" 0.0017733262328562 3.956 2230.836
"United States of America" 1981 20 "Female" 0.000548429653881487 1.191 2171.655
"United States of America" 1981 21 "Male" 0.00189276909293268 4.221 2230.066
"United States of America" 1981 21 "Female" 0.000568303036099197 1.236 2174.896
"United States of America" 1981 22 "Male" 0.00190320875422086 4.234 2224.664
"United States of America" 1981 22 "Female" 0.000608695334036999 1.331 2186.644
"United States of America" 1981 23 "Male" 0.00184373600999034 4.069 2206.932
"United States of America" 1981 23 "Female" 0.000618800012056325 1.355 2189.722
"United States of America" 1981 24 "Male" 0.00189336575151684 4.107 2169.153
"United States of America" 1981 24 "Female" 0.000618521549685983 1.346 2176.157
"United States of America" 1981 25 "Male" 0.00191298454687704 4.076 2130.702
"United States of America" 1981 25 "Female" 0.000618484444606987 1.336 2160.119
"United States of America" 1981 26 "Male" 0.00183350094434497 3.887 2119.988
"United States of America" 1981 26 "Female" 0.000658837937607155 1.403 2129.507
"United States of America" 1981 27 "Male" 0.00187295497058221 3.913 2089.212
"United States of America" 1981 27 "Female" 0.000638533455123235 1.331 2084.464
"United States of America" 1981 28 "Male" 0.00198292717962793 4.017 2025.793
"United States of America" 1981 28 "Female" 0.000728658845171542 1.483 2035.246
"United States of America" 1981 29 "Male" 0.00185371572559512 3.643 1965.242
"United States of America" 1981 29 "Female" 0.0007087763818104 1.401 1976.646
"United States of America" 1981 30 "Male" 0.00189352628470789 3.62 1911.777
"United States of America" 1981 30 "Female" 0.000748894872646237 1.439 1921.498
"United States of America" 1981 31 "Male" 0.00190410229145565 3.585 1882.777
"United States of America" 1981 31 "Female" 0.000728933478873351 1.379 1891.805
"United States of America" 1981 32 "Male" 0.00191432897647424 3.588 1874.286
"United States of America" 1981 32 "Female" 0.000838994203360959 1.583 1886.783
"United States of America" 1981 33 "Male" 0.00192536641171333 3.642 1891.588
"United States of America" 1981 33 "Female" 0.000888813245208446 1.692 1903.662
"United States of America" 1981 34 "Male" 0.00193563279390176 3.589 1854.174
"United States of America" 1981 34 "Female" 0.000889075710655846 1.654 1860.359
"United States of America" 1981 35 "Male" 0.00204576976421637 3.363 1643.88
"United States of America" 1981 35 "Female" 0.000999076473773789 1.653 1654.528
"United States of America" 1981 36 "Male" 0.00228634573368019 3.447 1507.646
"United States of America" 1981 36 "Female" 0.00110924145457957 1.679 1513.647
"United States of America" 1981 37 "Male" 0.00236672861664288 3.623 1530.805
"United States of America" 1981 37 "Female" 0.00119939913092293 1.846 1539.104
"United States of America" 1981 38 "Male" 0.00261636332115363 3.954 1511.258
"United States of America" 1981 38 "Female" 0.00134929477858086 2.072 1535.617
"United States of America" 1981 39 "Male" 0.00269695021784158 3.776 1400.1
"United States of America" 1981 39 "Female" 0.00142000401154603 2.046 1440.841
"United States of America" 1981 40 "Male" 0.00295685331654152 3.719 1257.756
"United States of America" 1981 40 "Female" 0.00153973892754293 2.051 1332.044
"United States of America" 1981 41 "Male" 0.00335727887982514 3.972 1183.101
"United States of America" 1981 41 "Female" 0.00176017515736795 2.251 1278.85
"United States of America" 1981 42 "Male" 0.00354629737777123 4.19 1181.514
"United States of America" 1981 42 "Female" 0.00195991913227649 2.443 1246.48
"United States of America" 1981 43 "Male" 0.00377760729594717 4.476 1184.877
"United States of America" 1981 43 "Female" 0.00209984018112256 2.545 1211.997
"United States of America" 1981 44 "Male" 0.00411739144332453 4.766 1157.529
"United States of America" 1981 44 "Female" 0.00224985098224892 2.661 1182.745
"United States of America" 1981 45 "Male" 0.00468626929264558 5.319 1135.018
"United States of America" 1981 45 "Female" 0.00262994313820067 3.097 1177.592
"United States of America" 1981 46 "Male" 0.00510670446507004 5.732 1122.446
"United States of America" 1981 46 "Female" 0.00286022620089563 3.366 1176.83
"United States of America" 1981 47 "Male" 0.00573602287859934 6.306 1099.368
"United States of America" 1981 47 "Female" 0.00298933840194771 3.449 1153.767
"United States of America" 1981 48 "Male" 0.00646537090087594 7.046 1089.806
"United States of America" 1981 48 "Female" 0.00361890713532501 4.156 1148.413
"United States of America" 1981 49 "Male" 0.00668503739104145 7.341 1098.124
"United States of America" 1981 49 "Female" 0.00367859290181454 4.295 1167.566
"United States of America" 1981 50 "Male" 0.00752432262321347 8.416 1118.506
"United States of America" 1981 50 "Female" 0.00402879230041759 4.767 1183.233
"United States of America" 1981 51 "Male" 0.00827502061471582 9.373 1132.686
"United States of America" 1981 51 "Female" 0.0046296839216698 5.527 1193.818
"United States of America" 1981 52 "Male" 0.00916226635597267 10.286 1122.648
"United States of America" 1981 52 "Female" 0.00493815430544547 5.925 1199.841
"United States of America" 1981 53 "Male" 0.00990175354631144 11.172 1128.285
"United States of America" 1981 53 "Female" 0.00529895881401679 6.465 1220.051
"United States of America" 1981 54 "Male" 0.0109810283882563 12.305 1120.569
"United States of America" 1981 54 "Female" 0.00566946459131285 6.957 1227.1
"United States of America" 1981 55 "Male" 0.0122385215887593 13.553 1107.405
"United States of America" 1981 55 "Female" 0.00640007251473158 7.908 1235.611
"United States of America" 1981 56 "Male" 0.0130993711368876 14.602 1114.71
"United States of America" 1981 56 "Female" 0.00708031823451805 8.855 1250.65
"United States of America" 1981 57 "Male" 0.0141601182603283 15.652 1105.358
"United States of America" 1981 57 "Female" 0.00728161400518573 9.04 1241.483
"United States of America" 1981 58 "Male" 0.0155870993814206 16.971 1088.785
"United States of America" 1981 58 "Female" 0.00801204521493626 9.887 1234.017
"United States of America" 1981 59 "Male" 0.016707527552022 17.957 1074.785
"United States of America" 1981 59 "Female" 0.0086526847837684 10.624 1227.827
"United States of America" 1981 60 "Male" 0.0178995169321428 18.79 1049.749
"United States of America" 1981 60 "Female" 0.00942369575164137 11.266 1195.497
"United States of America" 1981 61 "Male" 0.0198797587283425 20.154 1013.795
"United States of America" 1981 61 "Female" 0.0105937953220317 12.257 1156.998
"United States of America" 1981 62 "Male" 0.0220062409276922 21.467 975.496
"United States of America" 1981 62 "Female" 0.0116135284632066 13.158 1132.989
"United States of America" 1981 63 "Male" 0.0239046736646596 22.24 930.362
"United States of America" 1981 63 "Female" 0.0122049262888014 13.329 1092.1
"United States of America" 1981 64 "Male" 0.0251511580299805 22.238 884.174
"United States of America" 1981 64 "Female" 0.0127263252006866 13.309 1045.785
"United States of America" 1981 65 "Male" 0.0278710853128563 23.614 847.258
"United States of America" 1981 65 "Female" 0.0143754546571519 14.742 1025.498
"United States of America" 1981 66 "Male" 0.030929164826152 25.417 821.781
"United States of America" 1981 66 "Female" 0.015767131594906 15.964 1012.486
"United States of America" 1981 67 "Male" 0.033162547082472 26.149 788.51
"United States of America" 1981 67 "Female" 0.0170677711918875 16.73 980.21
"United States of America" 1981 68 "Male" 0.0358920769407223 26.756 745.457
"United States of America" 1981 68 "Female" 0.0181577661313426 17.24 949.456
"United States of America" 1981 69 "Male" 0.0380258418145386 26.834 705.678
"United States of America" 1981 69 "Female" 0.0195694630260611 17.816 910.398
"United States of America" 1981 70 "Male" 0.042796253530661 28.576 667.722
"United States of America" 1981 70 "Female" 0.021791171000416 19.016 872.647
"United States of America" 1981 71 "Male" 0.0459852875115887 28.868 627.766
"United States of America" 1981 71 "Female" 0.0235921680293072 19.951 845.662
"United States of America" 1981 72 "Male" 0.0488623762782866 28.554 584.376
"United States of America" 1981 72 "Female" 0.0262553399753568 21.351 813.206
"United States of America" 1981 73 "Male" 0.0553582840154483 29.886 539.865
"United States of America" 1981 73 "Female" 0.0290752504949593 22.66 779.357
"United States of America" 1981 74 "Male" 0.0575756349286654 28.451 494.15
"United States of America" 1981 74 "Female" 0.0304101713201002 22.268 732.255
"United States of America" 1981 75 "Male" 0.0624482137298828 28.489 456.202
"United States of America" 1981 75 "Female" 0.0342984164042343 23.623 688.749
"United States of America" 1981 76 "Male" 0.0686160758073429 28.682 418.007
"United States of America" 1981 76 "Female" 0.0377664539861424 24.517 649.174
"United States of America" 1981 77 "Male" 0.0733254798175402 27.263 371.808
"United States of America" 1981 77 "Female" 0.0406503523962278 24.432 601.028
"United States of America" 1981 78 "Male" 0.0789251993586705 26.139 331.187
"United States of America" 1981 78 "Female" 0.0446327166640651 24.876 557.349
"United States of America" 1981 79 "Male" 0.0828972101640364 24.52 295.788
"United States of America" 1981 79 "Female" 0.0478232801075049 24.52 512.721
"United States of America" 1981 80 "Male" 0.0976796311861644 26.845 274.827
"United States of America" 1981 80 "Female" 0.0589445509340645 28.937 490.919
"United States of America" 1981 81 "Male" 0.104969854583194 25.994 247.633
"United States of America" 1981 81 "Female" 0.0648584592799597 29.336 452.308
"United States of America" 1981 82 "Male" 0.110890559987785 23.24 209.576
"United States of America" 1981 82 "Female" 0.0704732899993434 27.907 395.994
"United States of America" 1981 83 "Male" 0.12283324375168 21.939 178.608
"United States of America" 1981 83 "Female" 0.0777599129017142 27.712 356.379
"United States of America" 1981 84 "Male" 0.131645635420863 20.26 153.898
"United States of America" 1981 84 "Female" 0.0865798536375377 27.353 315.928
"United States of America" 1981 85 "Male" 0.142873007529373 19.298 135.071
"United States of America" 1981 85 "Female" 0.0972157439003433 27.72 285.139
"United States of America" 1981 86 "Male" 0.156560383138456 18.143 115.885
"United States of America" 1981 86 "Female" 0.107715816614612 27.28 253.259
"United States of America" 1981 87 "Male" 0.167307492465967 16.1 96.23
"United States of America" 1981 87 "Female" 0.11860537128015 25.663 216.373
"United States of America" 1981 88 "Male" 0.180791961426999 14.286 79.019
"United States of America" 1981 88 "Female" 0.131111183588272 24.12 183.966
"United States of America" 1981 89 "Male" 0.197382855351826 12.595 63.81
"United States of America" 1981 89 "Female" 0.142247576034083 21.669 152.333
"United States of America" 1981 90 "Male" 0.204283944060896 10.386 50.841
"United States of America" 1981 90 "Female" 0.158488519840403 19.583 123.561
"United States of America" 1981 91 "Male" 0.225720598573868 8.99 39.828
"United States of America" 1981 91 "Female" 0.174951691546772 17.474 99.879
"United States of America" 1981 92 "Male" 0.244310053322929 7.514 30.756
"United States of America" 1981 92 "Female" 0.191580247224707 15.204 79.361
"United States of America" 1981 93 "Male" 0.264749231481871 6.287 23.747
"United States of America" 1981 93 "Female" 0.208822820409803 12.994 62.225
"United States of America" 1981 94 "Male" 0.28252954685487 5.044 17.853
"United States of America" 1981 94 "Female" 0.223179654904921 10.645 47.697
"United States of America" 1981 95 "Male" 0.298204230710699 3.919 13.142
"United States of America" 1981 95 "Female" 0.243568271052415 8.871 36.421
"United States of America" 1981 96 "Male" 0.317808219178082 3.016 9.49
"United States of America" 1981 96 "Female" 0.263134787062784 7.192 27.332
"United States of America" 1981 97 "Male" 0.338680387409201 2.238 6.608
"United States of America" 1981 97 "Female" 0.283338450516835 5.537 19.542
"United States of America" 1981 98 "Male" 0.361258865248227 1.63 4.512
"United States of America" 1981 98 "Female" 0.304777834339321 4.191 13.751
"United States of America" 1981 99 "Male" 0.385900434346809 1.155 2.993
"United States of America" 1981 99 "Female" 0.328310122635627 3.159 9.622
"United States of America" 1981 100 "Male" 0.441860465116279 2.147 4.859
"United States of America" 1981 100 "Female" 0.397273494993365 6.586 16.578
"United States of America" 1982 0 "Male" 0.0129573818198495 24.863 1918.829
"United States of America" 1982 0 "Female" 0.0103409790261771 18.92 1829.614
"United States of America" 1982 1 "Male" 0.000975548419648856 1.831 1876.893
"United States of America" 1982 1 "Female" 0.000814332247557003 1.459 1791.652
"United States of America" 1982 2 "Male" 0.000652112632283174 1.196 1834.039
"United States of America" 1982 2 "Female" 0.000551328324578285 0.966 1752.132
"United States of America" 1982 3 "Male" 0.000511106943178167 0.902 1764.797
"United States of America" 1982 3 "Female" 0.000420910102494574 0.71 1686.821
"United States of America" 1982 4 "Male" 0.000410769741710317 0.705 1716.29
"United States of America" 1982 4 "Female" 0.000300602241041535 0.493 1640.041
"United States of America" 1982 5 "Male" 0.000360630454159962 0.6 1663.753
"United States of America" 1982 5 "Female" 0.000280535609152254 0.446 1589.816
