"country" "year" "age" "sex" "death" "exp" "mx"
"Italy" 1992 3 "Female" 0.055 264.894 0.000207630221900081
"Italy" 1992 4 "Male" 0.059 267.41 0.000220634979993269
"Italy" 1992 4 "Female" 0.038 256.591 0.000148095607406339
"Italy" 1992 5 "Male" 0.047 260.82 0.000180200904838586
"Italy" 1992 5 "Female" 0.052 250.542 0.000207550031531639
"Italy" 1992 6 "Male" 0.054 270.834 0.000199384124592924
"Italy" 1992 6 "Female" 0.034 258.895 0.000131327372100659
"Italy" 1992 7 "Male" 0.061 279.076 0.000218578451747911
"Italy" 1992 7 "Female" 0.029 266.707 0.00010873355404995
"Italy" 1992 8 "Male" 0.061 289.409 0.000210774371218587
"Italy" 1992 8 "Female" 0.041 275.81 0.000148653058264747
"Italy" 1992 9 "Male" 0.054 300.202 0.000179878881553088
"Italy" 1992 9 "Female" 0.034 286.036 0.000118866156707547
"Italy" 1992 10 "Male" 0.066 314.769 0.0002096775730774
"Italy" 1992 10 "Female" 0.039 300.699 0.000129697804116409
"Italy" 1992 11 "Male" 0.058 324.488 0.00017874312763492
"Italy" 1992 11 "Female" 0.046 307.389 0.000149647515037949
"Italy" 1992 12 "Male" 0.066 331.412 0.000199147888428904
"Italy" 1992 12 "Female" 0.069 313.24 0.000220278380794279
"Italy" 1992 13 "Male" 0.083 346.139 0.000239788062021327
"Italy" 1992 13 "Female" 0.046 329.781 0.000139486507712694
"Italy" 1992 14 "Male" 0.164 365.938 0.000448163350075696
"Italy" 1992 14 "Female" 0.08 348.846 0.000229327554278966
"Italy" 1992 15 "Male" 0.197 387.027 0.000509008415433549
"Italy" 1992 15 "Female" 0.088 368.66 0.000238702327347692
"Italy" 1992 16 "Male" 0.302 408.811 0.00073872767611439
"Italy" 1992 16 "Female" 0.101 389.655 0.000259203654514891
"Italy" 1992 17 "Male" 0.381 427.834 0.000890532309260134
"Italy" 1992 17 "Female" 0.123 409.89 0.000300080509404962
"Italy" 1992 18 "Male" 0.458 440.373 0.0010400274312912
"Italy" 1992 18 "Female" 0.127 422.346 0.000300701320718084
"Italy" 1992 19 "Male" 0.426 448.464 0.000949909022797817
"Italy" 1992 19 "Female" 0.142 430.438 0.00032989652400578
"Italy" 1992 20 "Male" 0.527 457.391 0.00115218707845148
"Italy" 1992 20 "Female" 0.137 441.474 0.000310324050793478
"Italy" 1992 21 "Male" 0.54 460.947 0.0011715012788889
"Italy" 1992 21 "Female" 0.134 446.067 0.000300403302642877
"Italy" 1992 22 "Male" 0.547 459.401 0.00119068090840029
"Italy" 1992 22 "Female" 0.124 444.152 0.000279183702876493
"Italy" 1992 23 "Male" 0.582 465.409 0.00125051298964996
"Italy" 1992 23 "Female" 0.135 451.007 0.000299330165607186
"Italy" 1992 24 "Male" 0.588 470.156 0.0012506487208501
"Italy" 1992 24 "Female" 0.156 457.224 0.0003411894388746
"Italy" 1992 25 "Male" 0.55 473.538 0.00116146961806655
"Italy" 1992 25 "Female" 0.18 462.013 0.000389599426855954
"Italy" 1992 26 "Male" 0.633 482.981 0.00131061056232026
"Italy" 1992 26 "Female" 0.175 473.527 0.00036956709965852
"Italy" 1992 27 "Male" 0.659 484.582 0.00135993495424923
"Italy" 1992 27 "Female" 0.233 475.449 0.000490063077217535
"Italy" 1992 28 "Male" 0.664 473.753 0.00140157423805232
"Italy" 1992 28 "Female" 0.238 466.214 0.000510495180324915
"Italy" 1992 29 "Male" 0.702 461.683 0.00152052382262288
"Italy" 1992 29 "Female" 0.223 454.76 0.000490368546046266
"Italy" 1992 30 "Male" 0.789 445.482 0.00177111533125918
"Italy" 1992 30 "Female" 0.246 439.099 0.000560238123976598
"Italy" 1992 31 "Male" 0.734 436.583 0.00168123816089953
"Italy" 1992 31 "Female" 0.258 430.684 0.000599047097175655
"Italy" 1992 32 "Male" 0.668 431.005 0.00154986601083514
"Italy" 1992 32 "Female" 0.254 423.662 0.000599534534605417
"Italy" 1992 33 "Male" 0.698 415.69 0.00167913589453679
"Italy" 1992 33 "Female" 0.221 409.156 0.000540136280538474
"Italy" 1992 34 "Male" 0.644 400.19 0.00160923561308379
"Italy" 1992 34 "Female" 0.245 395.56 0.000619375063201537
"Italy" 1992 35 "Male" 0.604 397.234 0.00152051435677711
"Italy" 1992 35 "Female" 0.283 393.161 0.000719806898446184
"Italy" 1992 36 "Male" 0.62 399.728 0.0015510547172077
"Italy" 1992 36 "Female" 0.234 397.043 0.000589356820294024
"Italy" 1992 37 "Male" 0.648 387.813 0.0016709084017297
"Italy" 1992 37 "Female" 0.306 387.786 0.000789095016323436
"Italy" 1992 38 "Male" 0.603 378.769 0.00159199934524737
"Italy" 1992 38 "Female" 0.304 379.684 0.000800665816837159
"Italy" 1992 39 "Male" 0.627 375.534 0.00166962245762035
"Italy" 1992 39 "Female" 0.327 375.299 0.000871305279257339
"Italy" 1992 40 "Male" 0.689 378.358 0.00182102664672083
"Italy" 1992 40 "Female" 0.302 377.866 0.000799225122133243
"Italy" 1992 41 "Male" 0.686 385.218 0.0017808098271628
"Italy" 1992 41 "Female" 0.37 385.178 0.000960594841865319
"Italy" 1992 42 "Male" 0.832 394.271 0.00211022367863728
"Italy" 1992 42 "Female" 0.392 396.084 0.000989689055856838
"Italy" 1992 43 "Male" 0.928 404.995 0.00229138631341128
"Italy" 1992 43 "Female" 0.489 407.764 0.00119922308001687
"Italy" 1992 44 "Male" 1.011 408.778 0.00247322507571347
"Italy" 1992 44 "Female" 0.511 411.834 0.00124079119256788
"Italy" 1992 45 "Male" 1.105 398.375 0.0027737684342642
"Italy" 1992 45 "Female" 0.559 401.428 0.00139252867263868
"Italy" 1992 46 "Male" 1.101 367.636 0.00299481008388732
"Italy" 1992 46 "Female" 0.568 370.981 0.00153107571546791
"Italy" 1992 47 "Male" 1.126 344.218 0.00327118279694844
"Italy" 1992 47 "Female" 0.598 349.545 0.0017107954626729
"Italy" 1992 48 "Male" 1.312 336.335 0.00390087264186005
"Italy" 1992 48 "Female" 0.708 343.422 0.00206160350822021
"Italy" 1992 49 "Male" 1.493 333.129 0.00448174731110171
"Italy" 1992 49 "Female" 0.774 342.282 0.00226129331954353
"Italy" 1992 50 "Male" 1.532 347.944 0.00440300738049801
"Italy" 1992 50 "Female" 0.771 360.032 0.0021414763132166
"Italy" 1992 51 "Male" 1.782 365.786 0.00487170093989382
"Italy" 1992 51 "Female" 0.918 379.291 0.00242030525374976
"Italy" 1992 52 "Male" 1.997 371.788 0.00537134065650317
"Italy" 1992 52 "Female" 1.018 385.584 0.00264015104361177
"Italy" 1992 53 "Male" 2.282 372.272 0.00612992650535093
"Italy" 1992 53 "Female" 1.158 388.411 0.00298137797333237
"Italy" 1992 54 "Male" 2.43 353.082 0.00688225398066172
"Italy" 1992 54 "Female" 1.215 371.287 0.00327240113443239
"Italy" 1992 55 "Male" 2.632 336.139 0.00783009409797733
"Italy" 1992 55 "Female" 1.235 356.914 0.00346021730725049
"Italy" 1992 56 "Male" 2.735 332.183 0.00823341351002309
"Italy" 1992 56 "Female" 1.389 355.137 0.00391116667652202
"Italy" 1992 57 "Male" 3.102 331.828 0.00934821654592138
"Italy" 1992 57 "Female" 1.519 356.74 0.00425800302741492
"Italy" 1992 58 "Male" 3.397 326.661 0.0103991599854283
"Italy" 1992 58 "Female" 1.695 353.241 0.00479842373903369
"Italy" 1992 59 "Male" 3.759 319.894 0.0117507674417151
"Italy" 1992 59 "Female" 1.835 348.781 0.00526118108497883
"Italy" 1992 60 "Male" 4.289 323.08 0.0132753497585737
"Italy" 1992 60 "Female" 2.068 355.89 0.00581078423108264
"Italy" 1992 61 "Male" 4.685 322.382 0.0145324490821448
"Italy" 1992 61 "Female" 2.17 357.638 0.00606758789614079
"Italy" 1992 62 "Male" 5.086 315.348 0.0161282139097124
"Italy" 1992 62 "Female" 2.365 354.045 0.00667994181530596
"Italy" 1992 63 "Male" 5.375 306.053 0.0175623176377948
"Italy" 1992 63 "Female" 2.614 349.103 0.00748776149159417
"Italy" 1992 64 "Male" 5.855 295.15 0.0198373708283923
"Italy" 1992 64 "Female" 2.826 341.7 0.00827041264266901
"Italy" 1992 65 "Male" 6.22 289.366 0.0214952689673286
"Italy" 1992 65 "Female" 3.247 341.38 0.0095113949264749
"Italy" 1992 66 "Male" 6.673 280.524 0.0237876260141735
"Italy" 1992 66 "Female" 3.464 336.461 0.0102953982779579
"Italy" 1992 67 "Male" 7.229 272.14 0.0265635334754171
"Italy" 1992 67 "Female" 3.908 332.178 0.011764776716098
"Italy" 1992 68 "Male" 7.439 262.414 0.028348335073586
"Italy" 1992 68 "Female" 4.192 329.822 0.0127098859384759
"Italy" 1992 69 "Male" 7.788 256.075 0.0304129649516743
"Italy" 1992 69 "Female" 4.724 332.147 0.0142226182985244
"Italy" 1992 70 "Male" 7.974 241.017 0.033084803146666
"Italy" 1992 70 "Female" 5.246 320.228 0.0163820777695892
"Italy" 1992 71 "Male" 8.336 228.749 0.0364416893625764
"Italy" 1992 71 "Female" 5.595 310.989 0.0179909900350173
"Italy" 1992 72 "Male" 7.416 184.536 0.0401872805306282
"Italy" 1992 72 "Female" 5.152 254.838 0.0202167651606118
"Italy" 1992 73 "Male" 5.542 124.13 0.0446467413195843
"Italy" 1992 73 "Female" 4.073 173.746 0.0234422662967781
"Italy" 1992 74 "Male" 5.465 111.392 0.0490609738580868
"Italy" 1992 74 "Female" 4.087 160.143 0.0255209406592858
"Italy" 1992 75 "Male" 6.526 122.57 0.0532430447907318
"Italy" 1992 75 "Female" 5.222 179.655 0.0290668225209429
"Italy" 1992 76 "Male" 8.037 140.992 0.0570032342260554
"Italy" 1992 76 "Female" 6.815 209.568 0.0325192777523286
"Italy" 1992 77 "Male" 9.357 148.846 0.0628636308668019
"Italy" 1992 77 "Female" 8.279 226.366 0.0365735136902185
"Italy" 1992 78 "Male" 10.142 146.393 0.0692792688174981
"Italy" 1992 78 "Female" 9.449 227.732 0.0414917534645987
"Italy" 1992 79 "Male" 10.168 135.287 0.0751587366117957
"Italy" 1992 79 "Female" 10.312 215.433 0.0478663900145289
"Italy" 1992 80 "Male" 10.494 120.567 0.0870387419443131
"Italy" 1992 80 "Female" 10.523 197.989 0.0531494173918753
"Italy" 1992 81 "Male" 10.065 105.564 0.0953450039786291
"Italy" 1992 81 "Female" 10.874 181.534 0.0599006246763692
"Italy" 1992 82 "Male" 9.753 92.691 0.105220571576528
"Italy" 1992 82 "Female" 11.411 167.124 0.0682786434025035
"Italy" 1992 83 "Male" 9.154 78.329 0.116866039397924
"Italy" 1992 83 "Female" 11.654 148.7 0.0783725622057835
"Italy" 1992 84 "Male" 8.156 63.634 0.128170474903354
"Italy" 1992 84 "Female" 11.419 127.361 0.0896585296911928
"Italy" 1992 85 "Male" 7.531 52.581 0.143226640801811
"Italy" 1992 85 "Female" 11.111 110.382 0.100659527821565
"Italy" 1992 86 "Male" 6.747 42.387 0.159176162502654
"Italy" 1992 86 "Female" 10.687 94.047 0.113634672025689
"Italy" 1992 87 "Male" 5.863 33.649 0.174239947695325
"Italy" 1992 87 "Female" 10.081 79.076 0.127484951186201
"Italy" 1992 88 "Male" 4.966 26.121 0.190115232954328
"Italy" 1992 88 "Female" 9.299 64.627 0.143887229795596
"Italy" 1992 89 "Male" 4.028 20.157 0.19983132410577
"Italy" 1992 89 "Female" 8.264 51.99 0.158953644931718
"Italy" 1992 90 "Male" 3.623 15.203 0.238308228639084
"Italy" 1992 90 "Female" 7.359 41.65 0.176686674669868
"Italy" 1992 91 "Male" 2.798 11.531 0.24265024715983
"Italy" 1992 91 "Female" 6.693 33.23 0.201414384592236
"Italy" 1992 92 "Male" 2.269 8.506 0.266752880319774
"Italy" 1992 92 "Female" 5.534 25.224 0.219394227719632
"Italy" 1992 93 "Male" 1.765 5.907 0.298798036228204
"Italy" 1992 93 "Female" 4.544 18.211 0.249519521168525
"Italy" 1992 94 "Male" 1.314 4.05 0.324444444444444
"Italy" 1992 94 "Female" 3.449 13.008 0.265144526445264
"Italy" 1992 95 "Male" 0.936 2.728 0.343108504398827
"Italy" 1992 95 "Female" 2.76 9.31 0.296455424274973
"Italy" 1992 96 "Male" 0.656 1.776 0.369369369369369
"Italy" 1992 96 "Female" 2.074 6.385 0.324823805794832
"Italy" 1992 97 "Male" 0.442 1.115 0.396412556053812
"Italy" 1992 97 "Female" 1.461 4.123 0.354353626000485
"Italy" 1992 98 "Male" 0.304 0.717 0.423988842398884
"Italy" 1992 98 "Female" 1.01 2.621 0.385349103395651
"Italy" 1992 99 "Male" 0.21 0.466 0.450643776824034
"Italy" 1992 99 "Female" 0.681 1.632 0.417279411764706
"Italy" 1992 100 "Male" 0.325 0.632 0.514240506329114
"Italy" 1992 100 "Female" 1.056 2.17 0.486635944700461
"Italy" 1993 0 "Male" 2.146 290.205 0.00739477266070536
"Italy" 1993 0 "Female" 1.702 275.342 0.00618140349093128
"Italy" 1993 1 "Male" 0.13 282.582 0.000460043456412652
"Italy" 1993 1 "Female" 0.134 268.789 0.000498532306009547
"Italy" 1993 2 "Male" 0.122 272.721 0.000447343622236645
"Italy" 1993 2 "Female" 0.104 259.777 0.000400343371430111
"Italy" 1993 3 "Male" 0.102 275.694 0.00036997540751703
"Italy" 1993 3 "Female" 0.092 263.844 0.000348690893103501
"Italy" 1993 4 "Male" 0.067 278.308 0.000240740474582118
"Italy" 1993 4 "Female" 0.059 266.572 0.000221328571642933
"Italy" 1993 5 "Male" 0.059 268.783 0.000219507930189037
"Italy" 1993 5 "Female" 0.054 257.98 0.000209318551825723
"Italy" 1993 6 "Male" 0.066 262.399 0.000251525348800872
"Italy" 1993 6 "Female" 0.058 251.877 0.00023027112439802
"Italy" 1993 7 "Male" 0.046 272.245 0.000168965453910999
"Italy" 1993 7 "Female" 0.049 260.223 0.000188300034970006
"Italy" 1993 8 "Male" 0.067 280.429 0.000238919655242503
"Italy" 1993 8 "Female" 0.032 267.988 0.000119408331716346
"Italy" 1993 9 "Male" 0.061 290.735 0.000209813060003096
"Italy" 1993 9 "Female" 0.044 276.875 0.000158916478555305
"Italy" 1993 10 "Male" 0.054 301.618 0.00017903440776081
"Italy" 1993 10 "Female" 0.043 287.224 0.000149708937971757
"Italy" 1993 11 "Male" 0.073 315.92 0.000231071157255001
"Italy" 1993 11 "Female" 0.048 301.716 0.000159090005170425
"Italy" 1993 12 "Male" 0.068 325.579 0.000208858679460285
"Italy" 1993 12 "Female" 0.043 308.474 0.000139395864805462
"Italy" 1993 13 "Male" 0.096 332.398 0.000288810401987978
"Italy" 1993 13 "Female" 0.047 314.167 0.000149601963287042
"Italy" 1993 14 "Male" 0.125 346.721 0.000360520418434418
"Italy" 1993 14 "Female" 0.066 330.307 0.000199814112325806
"Italy" 1993 15 "Male" 0.179 366.137 0.000488888039176592
"Italy" 1993 15 "Female" 0.063 349.209 0.000180407721450478
"Italy" 1993 16 "Male" 0.263 387.098 0.000679414515187369
"Italy" 1993 16 "Female" 0.1 368.911 0.000271068089593425
"Italy" 1993 17 "Male" 0.331 408.664 0.000809956345555273
"Italy" 1993 17 "Female" 0.101 389.909 0.000259034800427792
"Italy" 1993 18 "Male" 0.376 427.366 0.000879807939798674
"Italy" 1993 18 "Female" 0.094 409.764 0.000229400337755391
"Italy" 1993 19 "Male" 0.413 439.611 0.000939466937815478
"Italy" 1993 19 "Female" 0.143 421.988 0.000338872195417879
"Italy" 1993 20 "Male" 0.43 447.507 0.000960878824241855
"Italy" 1993 20 "Female" 0.125 430.052 0.000290662524531917
"Italy" 1993 21 "Male" 0.465 456.043 0.00101964069177687
"Italy" 1993 21 "Female" 0.137 441.053 0.000310620265591664
"Italy" 1993 22 "Male" 0.483 459.707 0.00105066923061863
"Italy" 1993 22 "Female" 0.152 445.817 0.000340947070210423
"Italy" 1993 23 "Male" 0.477 458.399 0.00104057818625259
"Italy" 1993 23 "Female" 0.133 443.997 0.000299551573546668
"Italy" 1993 24 "Male" 0.488 464.385 0.00105085220237518
"Italy" 1993 24 "Female" 0.162 450.777 0.00035937947144597
"Italy" 1993 25 "Male" 0.474 469.121 0.0010104003018411
"Italy" 1993 25 "Female" 0.151 456.765 0.000330585749783806
"Italy" 1993 26 "Male" 0.567 472.575 0.00119980955403904
"Italy" 1993 26 "Female" 0.189 461.588 0.000409456051717116
"Italy" 1993 27 "Male" 0.54 482.101 0.00112009724103456
"Italy" 1993 27 "Female" 0.213 473.067 0.000450253346777518
"Italy" 1993 28 "Male" 0.672 483.553 0.00138971322688516
"Italy" 1993 28 "Female" 0.223 474.825 0.000469646711946507
"Italy" 1993 29 "Male" 0.71 472.908 0.00150134909961346
"Italy" 1993 29 "Female" 0.252 465.837 0.000540961752716079
"Italy" 1993 30 "Male" 0.714 460.932 0.00154903543255838
"Italy" 1993 30 "Female" 0.227 454.515 0.000499433462041957
"Italy" 1993 31 "Male" 0.685 444.699 0.00154036775436869
"Italy" 1993 31 "Female" 0.268 438.873 0.000610655018650042
"Italy" 1993 32 "Male" 0.75 435.864 0.00172072022465723
"Italy" 1993 32 "Female" 0.215 430.642 0.000499254601269732
"Italy" 1993 33 "Male" 0.676 430.351 0.00157081080327454
"Italy" 1993 33 "Female" 0.267 423.516 0.000630436630493299
"Italy" 1993 34 "Male" 0.66 414.933 0.00159061824439126
"Italy" 1993 34 "Female" 0.262 408.776 0.000640937824138403
"Italy" 1993 35 "Male" 0.563 399.379 0.00140968854146062
"Italy" 1993 35 "Female" 0.265 394.959 0.000670955719454424
"Italy" 1993 36 "Male" 0.65 396.411 0.00163971231878026
"Italy" 1993 36 "Female" 0.291 392.596 0.000741219981864308
"Italy" 1993 37 "Male" 0.591 399.002 0.00148119558297953
"Italy" 1993 37 "Female" 0.294 396.675 0.000741160899981093
"Italy" 1993 38 "Male" 0.639 386.966 0.00165130786684101
"Italy" 1993 38 "Female" 0.325 387.309 0.000839123283992884
"Italy" 1993 39 "Male" 0.601 377.989 0.00158999335959512
"Italy" 1993 39 "Female" 0.341 379.262 0.000899114596242176
"Italy" 1993 40 "Male" 0.626 374.696 0.00167068770416551
"Italy" 1993 40 "Female" 0.356 374.887 0.000949619485338249
"Italy" 1993 41 "Male" 0.691 377.522 0.00183035690635248
"Italy" 1993 41 "Female" 0.381 377.56 0.00100911113465409
"Italy" 1993 42 "Male" 0.799 384.296 0.00207912650665112
"Italy" 1993 42 "Female" 0.389 384.877 0.00101071251334842
"Italy" 1993 43 "Male" 0.885 393.244 0.00225051113303699
"Italy" 1993 43 "Female" 0.471 395.577 0.00119066578693908
"Italy" 1993 44 "Male" 0.937 403.647 0.00232133522607625
"Italy" 1993 44 "Female" 0.517 406.817 0.0012708416806574
"Italy" 1993 45 "Male" 1.051 407.252 0.00258071169693458
"Italy" 1993 45 "Female" 0.53 410.791 0.0012901937968456
"Italy" 1993 46 "Male" 1.151 396.589 0.00290224892773123
"Italy" 1993 46 "Female" 0.637 400.207 0.00159167630751086
"Italy" 1993 47 "Male" 1.172 366.252 0.00319998252569269
"Italy" 1993 47 "Female" 0.629 370.032 0.00169985298568772
"Italy" 1993 48 "Male" 1.234 342.808 0.0035996826211757
"Italy" 1993 48 "Female" 0.642 348.702 0.00184111361563742
"Italy" 1993 49 "Male" 1.33 334.893 0.00397141773641133
"Italy" 1993 49 "Female" 0.737 342.629 0.00215101465433457
"Italy" 1993 50 "Male" 1.478 331.444 0.00445927517167304
"Italy" 1993 50 "Female" 0.771 341.384 0.00225845382326061
"Italy" 1993 51 "Male" 1.686 346.064 0.00487193120347681
"Italy" 1993 51 "Female" 0.855 359.147 0.00238064079610856
"Italy" 1993 52 "Male" 1.936 363.762 0.00532216119330771
"Italy" 1993 52 "Female" 1.01 378.333 0.00266960587630474
"Italy" 1993 53 "Male" 2.236 369.551 0.00605058571076793
"Italy" 1993 53 "Female" 1.142 384.473 0.00297029960491374
"Italy" 1993 54 "Male" 2.414 369.74 0.006528912208579
"Italy" 1993 54 "Female" 1.277 387.046 0.00329934943133374
"Italy" 1993 55 "Male" 2.514 350.541 0.00717177163299015
"Italy" 1993 55 "Female" 1.324 369.882 0.00357951995501268
"Italy" 1993 56 "Male" 2.691 333.373 0.00807203942730815
"Italy" 1993 56 "Female" 1.322 355.352 0.00372025484589928
"Italy" 1993 57 "Male" 3.073 329.291 0.00933217124063518
"Italy" 1993 57 "Female" 1.511 353.728 0.00427164374886919
"Italy" 1993 58 "Male" 3.345 328.594 0.010179735479041
"Italy" 1993 58 "Female" 1.613 355.231 0.00454070731439542
"Italy" 1993 59 "Male" 3.509 323.137 0.010859171187453
"Italy" 1993 59 "Female" 1.737 351.553 0.00494093351500343
"Italy" 1993 60 "Male" 4.047 315.923 0.0128100834697062
"Italy" 1993 60 "Female" 1.894 346.853 0.00546052650546485
"Italy" 1993 61 "Male" 4.376 318.675 0.0137318584765043
"Italy" 1993 61 "Female" 2.244 353.934 0.00634016511553001
"Italy" 1993 62 "Male" 4.911 317.461 0.015469616740324
"Italy" 1993 62 "Female" 2.296 355.49 0.00645869082112014
"Italy" 1993 63 "Male" 5.315 310.062 0.0171417329437338
"Italy" 1993 63 "Female" 2.623 351.675 0.00745859102864861
"Italy" 1993 64 "Male" 5.755 300.38 0.0191590651841001
"Italy" 1993 64 "Female" 2.847 346.378 0.00821934418467686
"Italy" 1993 65 "Male" 6.164 288.916 0.0213349208766562
"Italy" 1993 65 "Female" 3.075 338.675 0.0090795009965306
"Italy" 1993 66 "Male" 6.56 282.674 0.0232069451028393
"Italy" 1993 66 "Female" 3.439 337.782 0.0101811227359658
"Italy" 1993 67 "Male" 7.065 273.397 0.0258415417872179
"Italy" 1993 67 "Female" 3.749 332.914 0.0112611665475168
"Italy" 1993 68 "Male" 7.33 264.568 0.0277055426204227
"Italy" 1993 68 "Female" 4.103 328.216 0.0125009140322227
"Italy" 1993 69 "Male" 7.786 254.583 0.0305833460993075
"Italy" 1993 69 "Female" 4.595 325.612 0.0141118877682641
"Italy" 1993 70 "Male" 7.923 247.918 0.0319581474519801
"Italy" 1993 70 "Female" 5.106 327.154 0.0156073286586745
"Italy" 1993 71 "Male" 8.42 232.749 0.036176310102299
"Italy" 1993 71 "Female" 5.576 314.962 0.017703722988805
"Italy" 1993 72 "Male" 8.562 219.94 0.0389287987632991
"Italy" 1993 72 "Female" 6.022 305.329 0.0197229873349731
"Italy" 1993 73 "Male" 7.667 176.905 0.0433396455724824
"Italy" 1993 73 "Female" 5.664 249.589 0.0226933077980199
"Italy" 1993 74 "Male" 5.858 118.387 0.0494817843175349
"Italy" 1993 74 "Female" 4.378 169.687 0.025800444347534
"Italy" 1993 75 "Male" 5.586 105.867 0.0527643174927031
"Italy" 1993 75 "Female" 4.475 155.975 0.0286904952716782
"Italy" 1993 76 "Male" 6.678 115.87 0.057633554845948
"Italy" 1993 76 "Female" 5.637 174.34 0.0323333715727888
"Italy" 1993 77 "Male" 8.486 132.589 0.0640022927995535
"Italy" 1993 77 "Female" 7.391 202.519 0.0364953411778648
"Italy" 1993 78 "Male" 9.599 139.233 0.0689419893272428
"Italy" 1993 78 "Female" 8.832 218.01 0.0405119031237099
"Italy" 1993 79 "Male" 10.535 135.934 0.0775008459987935
"Italy" 1993 79 "Female" 10.243 218.463 0.0468866581526391
"Italy" 1993 80 "Male" 10.721 124.733 0.0859515926017974
"Italy" 1993 80 "Female" 10.762 204.912 0.0525201061919263
"Italy" 1993 81 "Male" 10.502 110.103 0.0953834137126146
"Italy" 1993 81 "Female" 11.059 187.19 0.0590790106309098
"Italy" 1993 82 "Male" 9.973 95.525 0.104401989008113
"Italy" 1993 82 "Female" 11.628 170.321 0.0682710881218405
"Italy" 1993 83 "Male" 9.614 83.004 0.11582574333767
"Italy" 1993 83 "Female" 12.135 155.341 0.0781184619643236
"Italy" 1993 84 "Male" 8.967 69.309 0.129377137168333
"Italy" 1993 84 "Female" 11.883 136.851 0.0868316636341715
"Italy" 1993 85 "Male" 8.054 55.535 0.145025659494013
"Italy" 1993 85 "Female" 11.347 115.987 0.0978299292162053
"Italy" 1993 86 "Male" 7.14 45.208 0.157936648380818
"Italy" 1993 86 "Female" 11.177 99.293 0.11256584049228
"Italy" 1993 87 "Male" 6.193 35.914 0.172439717101966
"Italy" 1993 87 "Female" 10.303 83.495 0.123396610575484
"Italy" 1993 88 "Male" 5.279 28.079 0.188005270842979
"Italy" 1993 88 "Female" 9.813 69.18 0.1418473547268
"Italy" 1993 89 "Male" 4.582 21.434 0.213772510963889
"Italy" 1993 89 "Female" 8.733 55.619 0.157014689224905
"Italy" 1993 90 "Male" 3.716 16.178 0.229694647051551
"Italy" 1993 90 "Female" 7.951 43.953 0.180897777171069
"Italy" 1993 91 "Male" 2.983 11.954 0.249539902961352
"Italy" 1993 91 "Female" 6.689 34.517 0.193788567952024
"Italy" 1993 92 "Male" 2.491 8.896 0.280013489208633
"Italy" 1993 92 "Female" 5.999 26.969 0.222440579925099
"Italy" 1993 93 "Male" 1.888 6.393 0.295323009541686
"Italy" 1993 93 "Female" 4.85 19.979 0.242754892637269
"Italy" 1993 94 "Male" 1.36 4.338 0.313508529276164
"Italy" 1993 94 "Female" 3.674 14.117 0.260253594956435
"Italy" 1993 95 "Male" 1.003 2.904 0.345385674931129
"Italy" 1993 95 "Female" 2.891 9.848 0.293562144597888
"Italy" 1993 96 "Male" 0.708 1.905 0.371653543307087
"Italy" 1993 96 "Female" 2.199 6.833 0.321820576613493
"Italy" 1993 97 "Male" 0.481 1.206 0.398839137645108
"Italy" 1993 97 "Female" 1.6 4.55 0.351648351648352
"Italy" 1993 98 "Male" 0.314 0.737 0.426051560379919
"Italy" 1993 98 "Female" 1.09 2.849 0.382590382590383
"Italy" 1993 99 "Male" 0.209 0.46 0.454347826086957
"Italy" 1993 99 "Female" 0.727 1.754 0.414481185860889
"Italy" 1993 100 "Male" 0.341 0.66 0.516666666666667
"Italy" 1993 100 "Female" 1.144 2.361 0.484540448962304
"Italy" 1994 0 "Male" 1.959 278.904 0.00702392220979262
"Italy" 1994 0 "Female" 1.49 263.49 0.00565486356218452
"Italy" 1994 1 "Male" 0.125 289.36 0.00043198783522256
"Italy" 1994 1 "Female" 0.107 274.67 0.000389558379145884
"Italy" 1994 2 "Male" 0.099 283.131 0.000349661464127913
"Italy" 1994 2 "Female" 0.094 269.389 0.000348937781423889
"Italy" 1994 3 "Male" 0.074 274.313 0.000269764830686114
"Italy" 1994 3 "Female" 0.086 261.195 0.000329255919906583
"Italy" 1994 4 "Male" 0.061 276.931 0.000220271475566116
"Italy" 1994 4 "Female" 0.069 264.974 0.000260402907455071
"Italy" 1994 5 "Male" 0.056 279.349 0.000200466083644473
"Italy" 1994 5 "Female" 0.053 267.483 0.00019814343341446
"Italy" 1994 6 "Male" 0.051 269.645 0.000189137569767657
"Italy" 1994 6 "Female" 0.052 258.721 0.000200988709845741
"Italy" 1994 7 "Male" 0.058 263.208 0.000220358043828455
"Italy" 1994 7 "Female" 0.038 252.566 0.000150455722464623
"Italy" 1994 8 "Male" 0.041 273.099 0.00015012870790446
"Italy" 1994 8 "Female" 0.036 261.027 0.000137916767230976
"Italy" 1994 9 "Male" 0.062 281.235 0.000220456202108557
"Italy" 1994 9 "Female" 0.038 268.709 0.000141416923139902
"Italy" 1994 10 "Male" 0.049 291.514 0.00016808798205232
"Italy" 1994 10 "Female" 0.044 277.505 0.000158555701699068
"Italy" 1994 11 "Male" 0.042 302.442 0.000138869601444244
"Italy" 1994 11 "Female" 0.04 287.896 0.000138939061327702
"Italy" 1994 12 "Male" 0.057 316.685 0.000179989579550658
"Italy" 1994 12 "Female" 0.042 302.413 0.000138882918393058
"Italy" 1994 13 "Male" 0.072 326.262 0.000220681538150321
"Italy" 1994 13 "Female" 0.037 309.125 0.000119692680954307
