"Year" "Age" "Female" "Male" "Total" "OpenInterval" "CNTRY"
1984 102 0.393912 0.446501 0.404476 FALSE "USA"
1984 103 0.40062 0.378321 0.396032 FALSE "USA"
1984 104 0.446155 0.360367 0.426718 FALSE "USA"
1984 105 0.432077 0.42991 0.431594 FALSE "USA"
1984 106 0.490236 0.518508 0.495835 FALSE "USA"
1984 107 0.433572 0.377152 0.420424 FALSE "USA"
1984 108 0.495341 0.381471 0.471602 FALSE "USA"
1984 109 0.308771 0.454408 0.338054 FALSE "USA"
1984 110 0.386413 0.487629 0.419783 TRUE "USA"
1985 0 0.009528 0.012224 0.010907 FALSE "USA"
1985 1 0.000733 0.000884 0.000811 FALSE "USA"
1985 2 0.000481 0.000613 0.000548 FALSE "USA"
1985 3 0.000322 0.000455 0.00039 FALSE "USA"
1985 4 0.00026 0.000394 0.000329 FALSE "USA"
1985 5 0.000258 0.000309 0.000284 FALSE "USA"
1985 6 0.00024 0.00031 0.000276 FALSE "USA"
1985 7 0.000201 0.000262 0.000232 FALSE "USA"
1985 8 0.000185 0.000275 0.000231 FALSE "USA"
1985 9 0.000178 0.000265 0.000223 FALSE "USA"
1985 10 0.000151 0.000259 0.000206 FALSE "USA"
1985 11 0.00018 0.000273 0.000227 FALSE "USA"
1985 12 0.000211 0.000307 0.00026 FALSE "USA"
1985 13 0.000213 0.000401 0.000309 FALSE "USA"
1985 14 0.000266 0.00049 0.00038 FALSE "USA"
1985 15 0.000336 0.000644 0.000494 FALSE "USA"
1985 16 0.000426 0.000933 0.000685 FALSE "USA"
1985 17 0.00047 0.001111 0.000799 FALSE "USA"
1985 18 0.000549 0.001451 0.001008 FALSE "USA"
1985 19 0.000519 0.001505 0.001017 FALSE "USA"
1985 20 0.000491 0.001502 0.001002 FALSE "USA"
1985 21 0.000519 0.001663 0.001098 FALSE "USA"
1985 22 0.000543 0.001629 0.001091 FALSE "USA"
1985 23 0.000527 0.00167 0.001102 FALSE "USA"
1985 24 0.000549 0.001628 0.001092 FALSE "USA"
1985 25 0.000557 0.001662 0.001111 FALSE "USA"
1985 26 0.000571 0.001612 0.001092 FALSE "USA"
1985 27 0.000607 0.001655 0.001132 FALSE "USA"
1985 28 0.000661 0.001797 0.001228 FALSE "USA"
1985 29 0.00062 0.001679 0.00115 FALSE "USA"
1985 30 0.000669 0.001815 0.00124 FALSE "USA"
1985 31 0.000738 0.001859 0.001295 FALSE "USA"
1985 32 0.000834 0.001953 0.00139 FALSE "USA"
1985 33 0.000871 0.00203 0.001444 FALSE "USA"
1985 34 0.000867 0.001998 0.001429 FALSE "USA"
1985 35 0.000966 0.002142 0.001548 FALSE "USA"
1985 36 0.001027 0.002273 0.001642 FALSE "USA"
1985 37 0.001044 0.002433 0.001728 FALSE "USA"
1985 38 0.001234 0.002504 0.001858 FALSE "USA"
1985 39 0.001291 0.002515 0.001895 FALSE "USA"
1985 40 0.001413 0.002775 0.002082 FALSE "USA"
1985 41 0.00161 0.003096 0.002339 FALSE "USA"
1985 42 0.001744 0.003433 0.002575 FALSE "USA"
1985 43 0.001919 0.003558 0.002722 FALSE "USA"
1985 44 0.002065 0.003834 0.002934 FALSE "USA"
1985 45 0.002321 0.004268 0.003275 FALSE "USA"
1985 46 0.002516 0.00468 0.003574 FALSE "USA"
1985 47 0.00281 0.005007 0.003882 FALSE "USA"
1985 48 0.003371 0.005856 0.004584 FALSE "USA"
1985 49 0.003436 0.006014 0.004696 FALSE "USA"
1985 50 0.003805 0.006834 0.005274 FALSE "USA"
1985 51 0.004255 0.00775 0.005951 FALSE "USA"
1985 52 0.004774 0.008462 0.006556 FALSE "USA"
1985 53 0.005077 0.009225 0.007078 FALSE "USA"
1985 54 0.005437 0.009751 0.00751 FALSE "USA"
1985 55 0.006024 0.011332 0.008566 FALSE "USA"
1985 56 0.006489 0.011989 0.009116 FALSE "USA"
1985 57 0.007151 0.013262 0.010054 FALSE "USA"
1985 58 0.00818 0.01543 0.011596 FALSE "USA"
1985 59 0.008521 0.015902 0.011979 FALSE "USA"
1985 60 0.009546 0.017876 0.013414 FALSE "USA"
1985 61 0.010225 0.019093 0.014348 FALSE "USA"
1985 62 0.011517 0.021276 0.016036 FALSE "USA"
1985 63 0.012301 0.02257 0.017074 FALSE "USA"
1985 64 0.012978 0.024152 0.018127 FALSE "USA"
1985 65 0.01471 0.027037 0.020337 FALSE "USA"
1985 66 0.015149 0.028259 0.021085 FALSE "USA"
1985 67 0.016447 0.030725 0.022852 FALSE "USA"
1985 68 0.01811 0.033818 0.02506 FALSE "USA"
1985 69 0.019569 0.037037 0.027161 FALSE "USA"
1985 70 0.021792 0.04156 0.030307 FALSE "USA"
1985 71 0.023705 0.044644 0.032614 FALSE "USA"
1985 72 0.026206 0.049081 0.035815 FALSE "USA"
1985 73 0.02842 0.052675 0.038488 FALSE "USA"
1985 74 0.030769 0.056499 0.041253 FALSE "USA"
1985 75 0.034176 0.061423 0.045133 FALSE "USA"
1985 76 0.036953 0.066263 0.048491 FALSE "USA"
1985 77 0.040878 0.073016 0.053225 FALSE "USA"
1985 78 0.044721 0.078911 0.05761 FALSE "USA"
1985 79 0.049142 0.085114 0.062387 FALSE "USA"
1985 80 0.056159 0.095884 0.0704 FALSE "USA"
1985 81 0.061989 0.103091 0.076359 FALSE "USA"
1985 82 0.068644 0.112619 0.083595 FALSE "USA"
1985 83 0.075207 0.121869 0.090624 FALSE "USA"
1985 84 0.08826 0.134836 0.103108 FALSE "USA"
1985 85 0.097317 0.145156 0.112145 FALSE "USA"
1985 86 0.105706 0.153938 0.120211 FALSE "USA"
1985 87 0.116945 0.168638 0.132009 FALSE "USA"
1985 88 0.128327 0.188198 0.145336 FALSE "USA"
1985 89 0.143333 0.199761 0.158873 FALSE "USA"
1985 90 0.158585 0.213911 0.173434 FALSE "USA"
1985 91 0.171172 0.229139 0.18629 FALSE "USA"
1985 92 0.193933 0.258156 0.210158 FALSE "USA"
1985 93 0.212666 0.273195 0.227444 FALSE "USA"
1985 94 0.232641 0.293747 0.247076 FALSE "USA"
1985 95 0.253212 0.307529 0.26574 FALSE "USA"
1985 96 0.272095 0.340523 0.28746 FALSE "USA"
1985 97 0.288036 0.351105 0.301839 FALSE "USA"
1985 98 0.315914 0.366204 0.326637 FALSE "USA"
1985 99 0.350969 0.406159 0.362352 FALSE "USA"
1985 100 0.305462 0.360727 0.31661 FALSE "USA"
1985 101 0.383086 0.418278 0.390013 FALSE "USA"
1985 102 0.39793 0.438843 0.405885 FALSE "USA"
1985 103 0.424678 0.443509 0.428307 FALSE "USA"
1985 104 0.416205 0.451092 0.423457 FALSE "USA"
1985 105 0.443865 0.491146 0.454909 FALSE "USA"
1985 106 0.479382 0.449108 0.472843 FALSE "USA"
1985 107 0.520646 0.470877 0.51029 FALSE "USA"
1985 108 0.381873 0.846493 0.491064 FALSE "USA"
1985 109 0.335698 0.411276 0.3485 FALSE "USA"
1985 110 0.485691 0.587311 0.512277 TRUE "USA"
1986 0 0.009218 0.011726 0.010502 FALSE "USA"
1986 1 0.000754 0.000865 0.000811 FALSE "USA"
1986 2 0.000477 0.000611 0.000546 FALSE "USA"
1986 3 0.000338 0.00048 0.00041 FALSE "USA"
1986 4 0.000282 0.000383 0.000333 FALSE "USA"
1986 5 0.000223 0.000309 0.000267 FALSE "USA"
1986 6 0.000205 0.000302 0.000255 FALSE "USA"
1986 7 0.000198 0.000264 0.000232 FALSE "USA"
1986 8 0.000191 0.000262 0.000228 FALSE "USA"
1986 9 0.000167 0.000253 0.000211 FALSE "USA"
1986 10 0.000178 0.000253 0.000217 FALSE "USA"
1986 11 0.00017 0.000279 0.000226 FALSE "USA"
1986 12 0.000175 0.000351 0.000265 FALSE "USA"
1986 13 0.000225 0.000368 0.000298 FALSE "USA"
1986 14 0.000263 0.000546 0.000408 FALSE "USA"
1986 15 0.000347 0.000709 0.000532 FALSE "USA"
1986 16 0.000469 0.001039 0.000761 FALSE "USA"
1986 17 0.000505 0.001255 0.00089 FALSE "USA"
1986 18 0.000565 0.001578 0.001081 FALSE "USA"
1986 19 0.000529 0.001574 0.001058 FALSE "USA"
1986 20 0.000534 0.001709 0.001129 FALSE "USA"
1986 21 0.000542 0.001761 0.00116 FALSE "USA"
1986 22 0.000538 0.001713 0.001132 FALSE "USA"
1986 23 0.000571 0.001714 0.001147 FALSE "USA"
1986 24 0.000572 0.00172 0.00115 FALSE "USA"
1986 25 0.000591 0.001706 0.001151 FALSE "USA"
1986 26 0.000616 0.001714 0.001166 FALSE "USA"
1986 27 0.000622 0.001769 0.001197 FALSE "USA"
1986 28 0.000643 0.001897 0.00127 FALSE "USA"
1986 29 0.000682 0.001868 0.001276 FALSE "USA"
1986 30 0.000686 0.002025 0.001354 FALSE "USA"
1986 31 0.000774 0.002043 0.001405 FALSE "USA"
1986 32 0.00083 0.002093 0.001457 FALSE "USA"
1986 33 9e-04 0.002266 0.001576 FALSE "USA"
1986 34 0.000918 0.002224 0.001567 FALSE "USA"
1986 35 0.000967 0.002371 0.001662 FALSE "USA"
1986 36 0.001046 0.002443 0.001735 FALSE "USA"
1986 37 0.001067 0.002481 0.001764 FALSE "USA"
1986 38 0.001263 0.002766 0.002003 FALSE "USA"
1986 39 0.001247 0.002562 0.001896 FALSE "USA"
1986 40 0.001461 0.002847 0.002143 FALSE "USA"
1986 41 0.00158 0.003082 0.002318 FALSE "USA"
1986 42 0.001747 0.003488 0.002603 FALSE "USA"
1986 43 0.001959 0.00361 0.002768 FALSE "USA"
1986 44 0.002118 0.003829 0.00296 FALSE "USA"
1986 45 0.002314 0.004275 0.003276 FALSE "USA"
1986 46 0.002567 0.004694 0.003608 FALSE "USA"
1986 47 0.002715 0.004924 0.003793 FALSE "USA"
1986 48 0.003256 0.005599 0.0044 FALSE "USA"
1986 49 0.003256 0.00586 0.00453 FALSE "USA"
1986 50 0.003701 0.00681 0.005211 FALSE "USA"
1986 51 0.004269 0.007438 0.005808 FALSE "USA"
1986 52 0.004678 0.008335 0.00645 FALSE "USA"
1986 53 0.005106 0.008891 0.006934 FALSE "USA"
1986 54 0.00537 0.009689 0.007445 FALSE "USA"
1986 55 0.005799 0.010821 0.008201 FALSE "USA"
1986 56 0.006363 0.011844 0.008984 FALSE "USA"
1986 57 0.006744 0.012628 0.009549 FALSE "USA"
1986 58 0.007971 0.014819 0.011212 FALSE "USA"
1986 59 0.008359 0.015439 0.011688 FALSE "USA"
1986 60 0.00941 0.017185 0.013019 FALSE "USA"
1986 61 0.010531 0.018751 0.014352 FALSE "USA"
1986 62 0.011538 0.021204 0.01601 FALSE "USA"
1986 63 0.012054 0.021991 0.016662 FALSE "USA"
1986 64 0.012817 0.02371 0.017826 FALSE "USA"
1986 65 0.014165 0.026493 0.019797 FALSE "USA"
1986 66 0.015994 0.0282 0.021531 FALSE "USA"
1986 67 0.01638 0.029767 0.022397 FALSE "USA"
1986 68 0.018407 0.033746 0.025208 FALSE "USA"
1986 69 0.01911 0.035827 0.026396 FALSE "USA"
1986 70 0.02164 0.040293 0.029692 FALSE "USA"
1986 71 0.023604 0.044236 0.032399 FALSE "USA"
1986 72 0.02676 0.049178 0.036181 FALSE "USA"
1986 73 0.028626 0.052259 0.038449 FALSE "USA"
1986 74 0.030324 0.054661 0.040258 FALSE "USA"
1986 75 0.033557 0.060096 0.044257 FALSE "USA"
1986 76 0.037263 0.066556 0.048834 FALSE "USA"
1986 77 0.039658 0.070653 0.051598 FALSE "USA"
1986 78 0.044892 0.078012 0.057398 FALSE "USA"
1986 79 0.048316 0.083677 0.061327 FALSE "USA"
1986 80 0.055699 0.094712 0.069664 FALSE "USA"
1986 81 0.060871 0.102513 0.075414 FALSE "USA"
1986 82 0.068994 0.110826 0.083219 FALSE "USA"
1986 83 0.075895 0.120961 0.090774 FALSE "USA"
1986 84 0.082687 0.128912 0.097489 FALSE "USA"
1986 85 0.095308 0.143178 0.110083 FALSE "USA"
1986 86 0.10625 0.155395 0.12098 FALSE "USA"
1986 87 0.115022 0.165713 0.129732 FALSE "USA"
1986 88 0.125353 0.182188 0.141279 FALSE "USA"
1986 89 0.141347 0.196331 0.156331 FALSE "USA"
1986 90 0.157792 0.215693 0.1731 FALSE "USA"
1986 91 0.170736 0.230018 0.18598 FALSE "USA"
1986 92 0.189696 0.249793 0.204684 FALSE "USA"
1986 93 0.209831 0.274509 0.2254 FALSE "USA"
1986 94 0.227376 0.283746 0.240501 FALSE "USA"
1986 95 0.247318 0.306047 0.260595 FALSE "USA"
1986 96 0.275077 0.327677 0.286672 FALSE "USA"
1986 97 0.29349 0.347668 0.30511 FALSE "USA"
1986 98 0.314554 0.371719 0.326528 FALSE "USA"
1986 99 0.337845 0.392998 0.349134 FALSE "USA"
1986 100 0.336853 0.379033 0.345163 FALSE "USA"
1986 101 0.380318 0.401767 0.38451 FALSE "USA"
1986 102 0.395894 0.401063 0.3969 FALSE "USA"
1986 103 0.43548 0.475088 0.442939 FALSE "USA"
1986 104 0.434159 0.549645 0.455281 FALSE "USA"
1986 105 0.445979 0.472593 0.451237 FALSE "USA"
1986 106 0.435415 0.474296 0.44448 FALSE "USA"
1986 107 0.450797 0.136116 0.379861 FALSE "USA"
1986 108 0.45986 0.688514 0.506327 FALSE "USA"
1986 109 0.464443 0.254885 0.423056 FALSE "USA"
1986 110 0.498276 0.4961 0.497779 TRUE "USA"
1987 0 0.009162 0.011475 0.010346 FALSE "USA"
1987 1 0.000728 0.000842 0.000786 FALSE "USA"
1987 2 0.00047 0.000603 0.000538 FALSE "USA"
1987 3 0.000341 0.000494 0.000419 FALSE "USA"
1987 4 0.000292 0.00038 0.000337 FALSE "USA"
1987 5 0.000206 0.000331 0.000269 FALSE "USA"
1987 6 0.000213 0.00032 0.000267 FALSE "USA"
1987 7 0.000203 0.000278 0.000241 FALSE "USA"
1987 8 0.000194 0.000283 0.000239 FALSE "USA"
1987 9 0.000161 0.000265 0.000215 FALSE "USA"
1987 10 0.000145 0.000243 0.000195 FALSE "USA"
1987 11 0.000162 0.000297 0.000231 FALSE "USA"
1987 12 0.00017 0.000334 0.000254 FALSE "USA"
1987 13 0.000187 0.000391 0.000291 FALSE "USA"
1987 14 0.000271 0.000486 0.000381 FALSE "USA"
1987 15 0.000338 0.000648 0.000497 FALSE "USA"
1987 16 0.000467 0.000985 0.000733 FALSE "USA"
1987 17 0.000531 0.001197 0.000874 FALSE "USA"
1987 18 0.000544 0.001502 0.001033 FALSE "USA"
1987 19 5e-04 0.001536 0.001025 FALSE "USA"
1987 20 0.000503 0.001589 0.001054 FALSE "USA"
1987 21 0.000558 0.001675 0.001125 FALSE "USA"
1987 22 0.000534 0.001684 0.001117 FALSE "USA"
1987 23 0.000569 0.001684 0.001132 FALSE "USA"
1987 24 0.000556 0.001669 0.001117 FALSE "USA"
1987 25 0.000615 0.001661 0.001141 FALSE "USA"
1987 26 0.000618 0.001748 0.001184 FALSE "USA"
1987 27 0.000628 0.001789 0.00121 FALSE "USA"
1987 28 0.000712 0.00186 0.001286 FALSE "USA"
1987 29 0.000682 0.001811 0.001247 FALSE "USA"
1987 30 0.000752 0.00196 0.001355 FALSE "USA"
1987 31 0.000797 0.002079 0.001435 FALSE "USA"
1987 32 0.00085 0.002143 0.001493 FALSE "USA"
1987 33 0.000896 0.002292 0.001587 FALSE "USA"
1987 34 0.000932 0.002254 0.00159 FALSE "USA"
1987 35 0.000961 0.002449 0.001699 FALSE "USA"
1987 36 0.001085 0.00251 0.001789 FALSE "USA"
1987 37 0.001149 0.002604 0.001867 FALSE "USA"
1987 38 0.001316 0.002808 0.002051 FALSE "USA"
1987 39 0.001262 0.00271 0.001978 FALSE "USA"
1987 40 0.001407 0.002816 0.002101 FALSE "USA"
1987 41 0.001498 0.003131 0.002301 FALSE "USA"
1987 42 0.001717 0.003376 0.002534 FALSE "USA"
1987 43 0.001834 0.003593 0.002697 FALSE "USA"
1987 44 0.002015 0.00378 0.002885 FALSE "USA"
1987 45 0.002302 0.004239 0.003253 FALSE "USA"
1987 46 0.002482 0.004624 0.003531 FALSE "USA"
1987 47 0.002747 0.005078 0.003885 FALSE "USA"
1987 48 0.003251 0.005547 0.004372 FALSE "USA"
1987 49 0.003235 0.005659 0.004422 FALSE "USA"
1987 50 0.00362 0.006611 0.005074 FALSE "USA"
1987 51 0.004223 0.007469 0.0058 FALSE "USA"
1987 52 0.004697 0.00812 0.006357 FALSE "USA"
1987 53 0.004944 0.008997 0.006906 FALSE "USA"
1987 54 0.005453 0.009621 0.00746 FALSE "USA"
1987 55 0.005875 0.010751 0.008207 FALSE "USA"
1987 56 0.006231 0.011387 0.008693 FALSE "USA"
1987 57 0.007019 0.012613 0.00969 FALSE "USA"
1987 58 0.007939 0.014327 0.010975 FALSE "USA"
1987 59 0.008182 0.015238 0.011517 FALSE "USA"
1987 60 0.009174 0.017069 0.012847 FALSE "USA"
1987 61 0.010174 0.018668 0.014124 FALSE "USA"
1987 62 0.011514 0.020773 0.015797 FALSE "USA"
1987 63 0.012052 0.021956 0.016641 FALSE "USA"
1987 64 0.012651 0.022984 0.01739 FALSE "USA"
1987 65 0.014097 0.025848 0.019452 FALSE "USA"
1987 66 0.015487 0.027874 0.021112 FALSE "USA"
1987 67 0.016899 0.03007 0.022832 FALSE "USA"
1987 68 0.017931 0.032841 0.024552 FALSE "USA"
1987 69 0.019144 0.035149 0.026141 FALSE "USA"
1987 70 0.020818 0.038254 0.028367 FALSE "USA"
1987 71 0.02327 0.042669 0.031566 FALSE "USA"
1987 72 0.026406 0.04854 0.035726 FALSE "USA"
1987 73 0.028648 0.052241 0.038475 FALSE "USA"
1987 74 0.029999 0.055063 0.040245 FALSE "USA"
1987 75 0.032652 0.057906 0.042857 FALSE "USA"
1987 76 0.036854 0.06508 0.048046 FALSE "USA"
1987 77 0.040314 0.069809 0.05172 FALSE "USA"
1987 78 0.043218 0.077124 0.056062 FALSE "USA"
1987 79 0.048637 0.083823 0.061584 FALSE "USA"
1987 80 0.055237 0.09293 0.068788 FALSE "USA"
1987 81 0.060599 0.101764 0.07496 FALSE "USA"
1987 82 0.06738 0.109544 0.081706 FALSE "USA"
1987 83 0.074996 0.11853 0.08938 FALSE "USA"
1987 84 0.082562 0.128701 0.097338 FALSE "USA"
1987 85 0.091038 0.139798 0.106154 FALSE "USA"
1987 86 0.10622 0.15566 0.120968 FALSE "USA"
1987 87 0.116402 0.170202 0.131962 FALSE "USA"
1987 88 0.127366 0.179866 0.142022 FALSE "USA"
1987 89 0.139487 0.192099 0.15365 FALSE "USA"
1987 90 0.155609 0.212506 0.170487 FALSE "USA"
1987 91 0.173396 0.226349 0.186816 FALSE "USA"
1987 92 0.190455 0.24585 0.204117 FALSE "USA"
1987 93 0.208124 0.264382 0.221547 FALSE "USA"
1987 94 0.233013 0.289439 0.245975 FALSE "USA"
1987 95 0.248339 0.320165 0.26427 FALSE "USA"
1987 96 0.274792 0.337818 0.288367 FALSE "USA"
1987 97 0.29758 0.354683 0.309602 FALSE "USA"
1987 98 0.314003 0.372427 0.325962 FALSE "USA"
1987 99 0.334727 0.395753 0.346926 FALSE "USA"
1987 100 0.365981 0.422262 0.37703 FALSE "USA"
1987 101 0.383035 0.448206 0.395391 FALSE "USA"
1987 102 0.422114 0.485399 0.434086 FALSE "USA"
1987 103 0.452297 0.475181 0.456649 FALSE "USA"
1987 104 0.464891 0.488712 0.469275 FALSE "USA"
1987 105 0.431488 0.411619 0.428035 FALSE "USA"
1987 106 0.441579 0.470193 0.447183 FALSE "USA"
1987 107 0.488587 0.643681 0.525963 FALSE "USA"
1987 108 0.45969 0.26551 0.414456 FALSE "USA"
1987 109 0.377028 0.30462 0.36185 FALSE "USA"
1987 110 0.536906 0.70395 0.572519 TRUE "USA"
1988 0 0.009183 0.011417 0.010326 FALSE "USA"
1988 1 0.000739 0.000855 0.000798 FALSE "USA"
1988 2 0.000449 0.000596 0.000524 FALSE "USA"
1988 3 0.00035 0.000463 0.000408 FALSE "USA"
1988 4 0.000278 0.000366 0.000323 FALSE "USA"
1988 5 0.000245 0.000328 0.000287 FALSE "USA"
1988 6 0.000195 0.000291 0.000244 FALSE "USA"
1988 7 0.000197 0.000259 0.000229 FALSE "USA"
1988 8 0.000201 0.000272 0.000237 FALSE "USA"
1988 9 0.00019 0.000267 0.00023 FALSE "USA"
1988 10 0.00018 0.000268 0.000225 FALSE "USA"
1988 11 0.000171 0.000278 0.000226 FALSE "USA"
1988 12 0.000179 0.000298 0.00024 FALSE "USA"
1988 13 0.000216 0.000393 0.000307 FALSE "USA"
1988 14 0.000288 0.000487 0.00039 FALSE "USA"
1988 15 0.000327 0.000689 0.000513 FALSE "USA"
1988 16 0.000485 0.001024 0.000762 FALSE "USA"
1988 17 0.000505 0.001247 0.000887 FALSE "USA"
1988 18 0.000551 0.001552 0.001063 FALSE "USA"
1988 19 0.00052 0.001582 0.00106 FALSE "USA"
1988 20 0.000507 0.001648 0.001087 FALSE "USA"
1988 21 0.000553 0.001662 0.001117 FALSE "USA"
1988 22 0.000534 0.001699 0.001126 FALSE "USA"
1988 23 0.00058 0.001721 0.001158 FALSE "USA"
1988 24 0.000553 0.001714 0.001139 FALSE "USA"
1988 25 0.000605 0.001706 0.00116 FALSE "USA"
1988 26 0.000629 0.001811 0.001222 FALSE "USA"
1988 27 0.000651 0.001757 0.001206 FALSE "USA"
1988 28 0.000733 0.001942 0.001338 FALSE "USA"
1988 29 0.000685 0.001805 0.001246 FALSE "USA"
1988 30 0.000746 0.002086 0.001415 FALSE "USA"
1988 31 0.000825 0.002114 0.001467 FALSE "USA"
1988 32 0.000834 0.002213 0.00152 FALSE "USA"
1988 33 0.000863 0.002314 0.001581 FALSE "USA"
1988 34 0.00093 0.002264 0.001594 FALSE "USA"
1988 35 0.001013 0.002513 0.001757 FALSE "USA"
1988 36 0.001121 0.002565 0.001835 FALSE "USA"
1988 37 0.001139 0.00268 0.0019 FALSE "USA"
1988 38 0.001281 0.003013 0.002135 FALSE "USA"
1988 39 0.001289 0.002809 0.002042 FALSE "USA"
1988 40 0.001388 0.003019 0.002192 FALSE "USA"
1988 41 0.001512 0.003105 0.002296 FALSE "USA"
1988 42 0.001748 0.003441 0.002583 FALSE "USA"
1988 43 0.00189 0.00366 0.002758 FALSE "USA"
1988 44 0.002007 0.003891 0.002936 FALSE "USA"
1988 45 0.002135 0.004244 0.003172 FALSE "USA"
1988 46 0.002486 0.004652 0.003548 FALSE "USA"
1988 47 0.002825 0.005007 0.003892 FALSE "USA"
1988 48 0.003109 0.005683 0.004365 FALSE "USA"
1988 49 0.003334 0.005614 0.004452 FALSE "USA"
1988 50 0.003572 0.006404 0.004952 FALSE "USA"
1988 51 0.004069 0.007175 0.005579 FALSE "USA"
1988 52 0.004587 0.008019 0.006251 FALSE "USA"
1988 53 0.005012 0.008893 0.006891 FALSE "USA"
1988 54 0.005357 0.009394 0.007307 FALSE "USA"
1988 55 0.006006 0.010673 0.008243 FALSE "USA"
1988 56 0.006538 0.011668 0.008986 FALSE "USA"
1988 57 0.006945 0.012067 0.009387 FALSE "USA"
1988 58 0.008128 0.014479 0.011152 FALSE "USA"
1988 59 0.008053 0.014665 0.011193 FALSE "USA"
1988 60 0.009211 0.01699 0.012844 FALSE "USA"
1988 61 0.010164 0.018368 0.01399 FALSE "USA"
1988 62 0.011211 0.020338 0.015435 FALSE "USA"
1988 63 0.012205 0.021862 0.016678 FALSE "USA"
1988 64 0.012793 0.022962 0.017451 FALSE "USA"
1988 65 0.013966 0.025501 0.019207 FALSE "USA"
1988 66 0.015248 0.027688 0.020885 FALSE "USA"
1988 67 0.016361 0.029379 0.022231 FALSE "USA"
1988 68 0.018497 0.033598 0.025215 FALSE "USA"
1988 69 0.018946 0.034567 0.02579 FALSE "USA"
1988 70 0.021101 0.038128 0.028495 FALSE "USA"
1988 71 0.022568 0.041083 0.030517 FALSE "USA"
1988 72 0.026017 0.047157 0.034947 FALSE "USA"
1988 73 0.028667 0.051415 0.038176 FALSE "USA"
1988 74 0.030596 0.055332 0.040729 FALSE "USA"
1988 75 0.033206 0.058946 0.043627 FALSE "USA"
1988 76 0.036315 0.063451 0.047113 FALSE "USA"
1988 77 0.040097 0.069397 0.051474 FALSE "USA"
1988 78 0.043931 0.076481 0.056318 FALSE "USA"
1988 79 0.048287 0.082704 0.060975 FALSE "USA"
1988 80 0.055986 0.093186 0.069399 FALSE "USA"
1988 81 0.061186 0.10081 0.075079 FALSE "USA"
1988 82 0.068277 0.11135 0.082898 FALSE "USA"
1988 83 0.076096 0.119652 0.090475 FALSE "USA"
1988 84 0.084858 0.131519 0.099812 FALSE "USA"
1988 85 0.093427 0.142941 0.108776 FALSE "USA"
1988 86 0.102474 0.153859 0.117852 FALSE "USA"
1988 87 0.119595 0.170431 0.134221 FALSE "USA"
1988 88 0.130196 0.18429 0.145263 FALSE "USA"
1988 89 0.144443 0.19901 0.159081 FALSE "USA"
1988 90 0.15946 0.217753 0.174514 FALSE "USA"
1988 91 0.174346 0.233815 0.18923 FALSE "USA"
1988 92 0.194098 0.256329 0.209197 FALSE "USA"
1988 93 0.212983 0.276728 0.22801 FALSE "USA"
1988 94 0.234685 0.295611 0.24856 FALSE "USA"
1988 95 0.255192 0.324025 0.270204 FALSE "USA"
1988 96 0.278425 0.35109 0.293696 FALSE "USA"
1988 97 0.299693 0.372616 0.314551 FALSE "USA"
1988 98 0.321443 0.389625 0.335084 FALSE "USA"
1988 99 0.353424 0.402741 0.363033 FALSE "USA"
1988 100 0.379263 0.440484 0.390907 FALSE "USA"
1988 101 0.404008 0.439166 0.410596 FALSE "USA"
1988 102 0.423404 0.461032 0.430232 FALSE "USA"
1988 103 0.409221 0.514677 0.428111 FALSE "USA"
1988 104 0.423269 0.488725 0.435134 FALSE "USA"
1988 105 0.455045 0.438883 0.452078 FALSE "USA"
1988 106 0.458852 0.449467 0.457209 FALSE "USA"
1988 107 0.477825 0.338809 0.450876 FALSE "USA"
1988 108 0.510553 0.379947 0.476661 FALSE "USA"
1988 109 0.391781 0.31552 0.372811 FALSE "USA"
1988 110 0.485401 0.693833 0.523826 TRUE "USA"
1989 0 0.009269 0.011415 0.010367 FALSE "USA"
1989 1 0.000763 0.000836 0.000801 FALSE "USA"
1989 2 0.000434 0.000549 0.000493 FALSE "USA"
1989 3 0.000341 0.00044 0.000392 FALSE "USA"
1989 4 0.000269 0.000365 0.000318 FALSE "USA"
1989 5 0.000252 0.000284 0.000268 FALSE "USA"
1989 6 0.000217 0.000269 0.000244 FALSE "USA"
1989 7 0.000197 0.000268 0.000233 FALSE "USA"
1989 8 0.000192 0.000281 0.000237 FALSE "USA"
1989 9 0.000186 0.000275 0.000231 FALSE "USA"
1989 10 0.000178 0.000238 0.000209 FALSE "USA"
1989 11 0.000181 0.000276 0.00023 FALSE "USA"
1989 12 0.000198 0.000326 0.000263 FALSE "USA"
1989 13 0.000209 0.000386 3e-04 FALSE "USA"
1989 14 0.000267 0.000477 0.000374 FALSE "USA"
1989 15 0.00039 0.000661 0.000529 FALSE "USA"
1989 16 0.000493 0.000995 0.000751 FALSE "USA"
1989 17 0.000502 0.001242 0.000883 FALSE "USA"
1989 18 0.000538 0.001527 0.001044 FALSE "USA"
1989 19 0.000499 0.001528 0.001023 FALSE "USA"
1989 20 0.000502 0.001489 0.001005 FALSE "USA"
1989 21 0.000522 0.001591 0.001067 FALSE "USA"
1989 22 0.000517 0.001623 0.00108 FALSE "USA"
1989 23 0.000561 0.001676 0.001127 FALSE "USA"
1989 24 0.000543 0.001727 0.001141 FALSE "USA"
1989 25 0.000618 0.00173 0.001179 FALSE "USA"
1989 26 0.000615 0.001773 0.001196 FALSE "USA"
1989 27 0.000651 0.001881 0.001269 FALSE "USA"
